image_path,command_id,command,steering_angle,speed_kmh,time_s
images/frame_0000939_cmd0.jpg,0,follow_lane,0,30,105.184
images/frame_0000940_cmd0.jpg,0,follow_lane,0,30,105.296
images/frame_0000941_cmd0.jpg,0,follow_lane,0,30,105.408
images/frame_0000942_cmd0.jpg,0,follow_lane,0,30,105.52
images/frame_0000943_cmd0.jpg,0,follow_lane,0,30,105.632
images/frame_0000944_cmd0.jpg,0,follow_lane,0,30,105.744
images/frame_0000945_cmd0.jpg,0,follow_lane,0,30,105.856
images/frame_0000946_cmd0.jpg,0,follow_lane,0,30,105.968
images/frame_0000947_cmd0.jpg,0,follow_lane,0,30,106.08
images/frame_0000948_cmd0.jpg,0,follow_lane,0,30,106.192
images/frame_0000949_cmd0.jpg,0,follow_lane,0,30,106.304
images/frame_0000950_cmd0.jpg,0,follow_lane,0,30,106.416
images/frame_0000951_cmd0.jpg,0,follow_lane,0,30,106.528
images/frame_0000952_cmd0.jpg,0,follow_lane,0,30,106.64
images/frame_0000953_cmd0.jpg,0,follow_lane,0,30,106.752
images/frame_0000954_cmd0.jpg,0,follow_lane,0,30,106.864
images/frame_0000955_cmd0.jpg,0,follow_lane,0,30,106.976
images/frame_0000956_cmd0.jpg,0,follow_lane,0,30,107.088
images/frame_0000957_cmd0.jpg,0,follow_lane,0,30,107.2
images/frame_0000958_cmd0.jpg,0,follow_lane,0,30,107.312
images/frame_0000959_cmd0.jpg,0,follow_lane,0,30,107.424
images/frame_0000960_cmd0.jpg,0,follow_lane,0,30,107.536
images/frame_0000961_cmd0.jpg,0,follow_lane,0,30,107.648
images/frame_0000962_cmd0.jpg,0,follow_lane,0,30,107.76
images/frame_0000963_cmd0.jpg,0,follow_lane,0,30,107.872
images/frame_0000964_cmd0.jpg,0,follow_lane,0,30,107.984
images/frame_0000965_cmd0.jpg,0,follow_lane,0,30,108.096
images/frame_0000966_cmd0.jpg,0,follow_lane,0,30,108.208
images/frame_0000967_cmd0.jpg,0,follow_lane,0,30,108.32
images/frame_0000968_cmd0.jpg,0,follow_lane,0,30,108.432
images/frame_0000969_cmd0.jpg,0,follow_lane,0,30,108.544
images/frame_0000970_cmd0.jpg,0,follow_lane,0,30,108.656
images/frame_0000971_cmd0.jpg,0,follow_lane,0,30,108.768
images/frame_0000972_cmd0.jpg,0,follow_lane,0,30,108.88
images/frame_0000973_cmd0.jpg,0,follow_lane,0,30,108.992
images/frame_0000974_cmd0.jpg,0,follow_lane,0,30,109.104
images/frame_0000975_cmd0.jpg,0,follow_lane,0,30,109.216
images/frame_0000976_cmd0.jpg,0,follow_lane,0,30,109.328
images/frame_0000977_cmd0.jpg,0,follow_lane,0,30,109.44
images/frame_0000978_cmd0.jpg,0,follow_lane,0,30,109.552
images/frame_0000979_cmd0.jpg,0,follow_lane,0,30,109.664
images/frame_0000980_cmd0.jpg,0,follow_lane,0,30,109.776
images/frame_0000981_cmd0.jpg,0,follow_lane,0,30,109.888
images/frame_0000982_cmd0.jpg,0,follow_lane,0,30,110
images/frame_0000983_cmd0.jpg,0,follow_lane,0,30,110.112
images/frame_0000984_cmd0.jpg,0,follow_lane,0,30,110.224
images/frame_0000985_cmd0.jpg,0,follow_lane,0,30,110.336
images/frame_0000986_cmd0.jpg,0,follow_lane,0,30,110.448
images/frame_0000987_cmd0.jpg,0,follow_lane,0,30,110.56
images/frame_0000988_cmd0.jpg,0,follow_lane,0,28,110.672
images/frame_0000989_cmd0.jpg,0,follow_lane,0,24.5,110.784
images/frame_0000990_cmd0.jpg,0,follow_lane,0,21,110.896
images/frame_0000991_cmd0.jpg,0,follow_lane,0,19,111.008
images/frame_0000992_cmd0.jpg,0,follow_lane,0,19,111.12
images/frame_0000993_cmd0.jpg,0,follow_lane,0,19,111.232
images/frame_0000994_cmd0.jpg,0,follow_lane,0,18,111.344
images/frame_0000995_cmd0.jpg,0,follow_lane,0,14.5,111.456
images/frame_0000996_cmd0.jpg,0,follow_lane,0,11,111.568
images/frame_0000997_cmd0.jpg,0,follow_lane,0,7.5,111.68
images/frame_0000998_cmd0.jpg,0,follow_lane,0,4,111.792
images/frame_0000999_cmd0.jpg,0,follow_lane,0,0.5,111.904
images/frame_0001000_cmd0.jpg,0,follow_lane,0,0,112.016
images/frame_0001001_cmd0.jpg,0,follow_lane,0,0,112.128
images/frame_0001002_cmd0.jpg,0,follow_lane,0,0,112.24
images/frame_0001003_cmd0.jpg,0,follow_lane,0,0,112.352
images/frame_0001004_cmd0.jpg,0,follow_lane,0,0,112.464
images/frame_0001005_cmd0.jpg,0,follow_lane,0,0,112.576
images/frame_0001006_cmd0.jpg,0,follow_lane,0,0,112.688
images/frame_0001007_cmd0.jpg,0,follow_lane,0,0,112.8
images/frame_0001008_cmd0.jpg,0,follow_lane,0,0,112.912
images/frame_0001009_cmd0.jpg,0,follow_lane,0,0,113.024
images/frame_0001010_cmd0.jpg,0,follow_lane,0,0,113.136
images/frame_0001011_cmd0.jpg,0,follow_lane,0,0,113.248
images/frame_0001012_cmd0.jpg,0,follow_lane,0,0,113.36
images/frame_0001013_cmd0.jpg,0,follow_lane,0,0,113.472
images/frame_0001014_cmd0.jpg,0,follow_lane,0,0,113.584
images/frame_0001015_cmd0.jpg,0,follow_lane,0,0,113.696
images/frame_0001016_cmd0.jpg,0,follow_lane,0,0,113.808
images/frame_0001017_cmd0.jpg,0,follow_lane,0,0,113.92
images/frame_0001018_cmd0.jpg,0,follow_lane,0,0,114.032
images/frame_0001019_cmd0.jpg,0,follow_lane,0,0,114.144
images/frame_0001020_cmd0.jpg,0,follow_lane,0,0,114.256
images/frame_0001021_cmd0.jpg,0,follow_lane,0,0,114.368
images/frame_0001022_cmd0.jpg,0,follow_lane,0,0,114.48
images/frame_0001023_cmd0.jpg,0,follow_lane,0,0,114.592
images/frame_0001024_cmd0.jpg,0,follow_lane,0,0,114.704
images/frame_0001025_cmd0.jpg,0,follow_lane,0,0,114.816
images/frame_0001026_cmd0.jpg,0,follow_lane,0,0,114.928
images/frame_0001027_cmd0.jpg,0,follow_lane,0,0,115.04
images/frame_0001028_cmd0.jpg,0,follow_lane,0,0,115.152
images/frame_0001029_cmd0.jpg,0,follow_lane,0,0,115.264
images/frame_0001030_cmd0.jpg,0,follow_lane,0,1,115.376
images/frame_0001031_cmd0.jpg,0,follow_lane,0,4.5,115.488
images/frame_0001032_cmd0.jpg,0,follow_lane,0,8,115.6
images/frame_0001033_cmd0.jpg,0,follow_lane,0,11.5,115.712
images/frame_0001034_cmd0.jpg,0,follow_lane,0,15,115.824
images/frame_0001035_cmd0.jpg,0,follow_lane,0,17.5,115.936
images/frame_0001036_cmd0.jpg,0,follow_lane,0,17,116.048
images/frame_0001037_cmd0.jpg,0,follow_lane,0,15.5,116.16
images/frame_0001038_cmd0.jpg,0,follow_lane,0,16,116.272
images/frame_0001039_cmd0.jpg,0,follow_lane,0,19.5,116.384
images/frame_0001040_cmd0.jpg,0,follow_lane,0,23,116.496
images/frame_0001041_cmd0.jpg,0,follow_lane,0,26.5,116.608
images/frame_0001042_cmd0.jpg,0,follow_lane,0,30,116.72
images/frame_0001043_cmd0.jpg,0,follow_lane,0.275,30,116.832
images/frame_0001044_cmd0.jpg,0,follow_lane,0.368,30,116.944
images/frame_0001045_cmd0.jpg,0,follow_lane,0.242,30,117.056
images/frame_0001046_cmd0.jpg,0,follow_lane,0.116,30,117.168
images/frame_0001047_cmd0.jpg,0,follow_lane,0,30,117.28
images/frame_0001048_cmd0.jpg,0,follow_lane,0,30,117.392
images/frame_0001049_cmd0.jpg,0,follow_lane,0,30,117.504
images/frame_0001050_cmd0.jpg,0,follow_lane,0,30,117.616
images/frame_0001051_cmd0.jpg,0,follow_lane,0,30,117.728
images/frame_0001052_cmd0.jpg,0,follow_lane,0,30,117.84
images/frame_0001053_cmd0.jpg,0,follow_lane,0,30,117.952
images/frame_0001054_cmd0.jpg,0,follow_lane,-0.165,30,118.064
images/frame_0001055_cmd0.jpg,0,follow_lane,-0.55,30,118.176
images/frame_0001056_cmd0.jpg,0,follow_lane,-0.702,30,118.288
images/frame_0001057_cmd0.jpg,0,follow_lane,-0.576,30,118.4
images/frame_0001058_cmd0.jpg,0,follow_lane,-0.45,30,118.512
images/frame_0001059_cmd0.jpg,0,follow_lane,-0.324,30,118.624
images/frame_0001060_cmd0.jpg,0,follow_lane,-0.198,30,118.736
images/frame_0001061_cmd0.jpg,0,follow_lane,-0.072,30,118.848
images/frame_0001062_cmd0.jpg,0,follow_lane,0,30,118.96
images/frame_0001063_cmd0.jpg,0,follow_lane,0.055,30,119.072
images/frame_0001064_cmd0.jpg,0,follow_lane,0.44,30,119.184
images/frame_0001065_cmd0.jpg,0,follow_lane,0.46,30,119.296
images/frame_0001066_cmd0.jpg,0,follow_lane,0.334,30,119.408
images/frame_0001067_cmd0.jpg,0,follow_lane,0.208,30,119.52
images/frame_0001068_cmd0.jpg,0,follow_lane,0.082,30,119.632
images/frame_0001069_cmd0.jpg,0,follow_lane,0,30,119.744
images/frame_0001070_cmd0.jpg,0,follow_lane,0,30,119.856
images/frame_0001071_cmd0.jpg,0,follow_lane,-0.312,30,119.968
images/frame_0001072_cmd0.jpg,0,follow_lane,-0.186,30,120.08
images/frame_0001073_cmd0.jpg,0,follow_lane,-0.06,30,120.192
images/frame_0001074_cmd0.jpg,0,follow_lane,0,30,120.304
images/frame_0001075_cmd0.jpg,0,follow_lane,0,30,120.416
images/frame_0001076_cmd0.jpg,0,follow_lane,0,30,120.528
images/frame_0001077_cmd0.jpg,0,follow_lane,0.257,30,120.64
images/frame_0001078_cmd0.jpg,0,follow_lane,0.131,30,120.752
images/frame_0001079_cmd0.jpg,0,follow_lane,0.005,30,120.864
images/frame_0001080_cmd0.jpg,0,follow_lane,0,30,120.976
images/frame_0001081_cmd0.jpg,0,follow_lane,0,30,121.088
images/frame_0001082_cmd0.jpg,0,follow_lane,0.33,30,121.2
images/frame_0001083_cmd0.jpg,0,follow_lane,0.204,30,121.312
images/frame_0001084_cmd0.jpg,0,follow_lane,0.041,30,121.424
images/frame_0001085_cmd0.jpg,0,follow_lane,-0.344,30,121.536
images/frame_0001086_cmd0.jpg,0,follow_lane,-0.291,30,121.648
images/frame_0001087_cmd0.jpg,0,follow_lane,-0.165,30,121.76
images/frame_0001088_cmd0.jpg,0,follow_lane,-0.039,30,121.872
images/frame_0001089_cmd0.jpg,0,follow_lane,-0.22,30,121.984
images/frame_0001090_cmd0.jpg,0,follow_lane,-0.313,30,122.096
images/frame_0001091_cmd0.jpg,0,follow_lane,-0.187,30,122.208
images/frame_0001092_cmd0.jpg,0,follow_lane,-0.061,30,122.32
images/frame_0001093_cmd0.jpg,0,follow_lane,0,30,122.432
images/frame_0001094_cmd0.jpg,0,follow_lane,0,30,122.544
images/frame_0001095_cmd0.jpg,0,follow_lane,0,30,122.656
images/frame_0001096_cmd0.jpg,0,follow_lane,0,30,122.768
images/frame_0001097_cmd0.jpg,0,follow_lane,0,30,122.88
images/frame_0001098_cmd0.jpg,0,follow_lane,0,30,122.992
images/frame_0001099_cmd0.jpg,0,follow_lane,0,30,123.104
images/frame_0001100_cmd0.jpg,0,follow_lane,0,30,123.216
images/frame_0001101_cmd0.jpg,0,follow_lane,0,30,123.328
images/frame_0001102_cmd0.jpg,0,follow_lane,0,30,123.44
images/frame_0001103_cmd0.jpg,0,follow_lane,0,30,123.552
images/frame_0001104_cmd0.jpg,0,follow_lane,0,30,123.664
images/frame_0001105_cmd1.jpg,1,left,0,30,123.776
images/frame_0001106_cmd2.jpg,2,straight,0,30,123.888
images/frame_0001107_cmd0.jpg,0,follow_lane,0,30,124
images/frame_0001108_cmd0.jpg,0,follow_lane,0,30,124.112
images/frame_0001109_cmd2.jpg,2,straight,0,30,124.224
images/frame_0001110_cmd2.jpg,2,straight,0,30,124.336
images/frame_0001111_cmd2.jpg,2,straight,0,30,124.448
images/frame_0001112_cmd2.jpg,2,straight,0,30,124.56
images/frame_0001113_cmd2.jpg,2,straight,0,30,124.672
images/frame_0001114_cmd2.jpg,2,straight,-0.275,30,124.784
images/frame_0001115_cmd2.jpg,2,straight,-0.66,30,124.896
images/frame_0001116_cmd2.jpg,2,straight,-0.534,30,125.008
images/frame_0001117_cmd2.jpg,2,straight,-0.408,30,125.12
images/frame_0001118_cmd2.jpg,2,straight,-0.72,30,125.232
images/frame_0001119_cmd2.jpg,2,straight,-0.594,30,125.344
images/frame_0001120_cmd2.jpg,2,straight,-0.468,30,125.456
images/frame_0001121_cmd2.jpg,2,straight,-0.342,30,125.568
images/frame_0001122_cmd2.jpg,2,straight,-0.216,30,125.68
images/frame_0001123_cmd2.jpg,2,straight,-0.09,30,125.792
images/frame_0001124_cmd2.jpg,2,straight,0,30,125.904
images/frame_0001125_cmd2.jpg,2,straight,0,30,126.016
images/frame_0001126_cmd2.jpg,2,straight,0.385,30,126.128
images/frame_0001127_cmd2.jpg,2,straight,0.624,30,126.24
images/frame_0001128_cmd2.jpg,2,straight,0.498,30,126.352
images/frame_0001129_cmd2.jpg,2,straight,0.372,30,126.464
images/frame_0001130_cmd2.jpg,2,straight,0.246,30,126.576
images/frame_0001131_cmd2.jpg,2,straight,0.12,30,126.688
images/frame_0001132_cmd2.jpg,2,straight,0,30,126.8
images/frame_0001133_cmd2.jpg,2,straight,0,30,126.912
images/frame_0001134_cmd2.jpg,2,straight,-0.22,30,127.024
images/frame_0001135_cmd2.jpg,2,straight,-0.605,30,127.136
images/frame_0001136_cmd2.jpg,2,straight,-0.479,30,127.248
images/frame_0001137_cmd2.jpg,2,straight,-0.353,30,127.36
images/frame_0001138_cmd2.jpg,2,straight,-0.227,30,127.472
images/frame_0001139_cmd2.jpg,2,straight,-0.101,30,127.584
images/frame_0001140_cmd2.jpg,2,straight,0,30,127.696
images/frame_0001141_cmd2.jpg,2,straight,0,30,127.808
images/frame_0001142_cmd2.jpg,2,straight,0,30,127.92
images/frame_0001143_cmd2.jpg,2,straight,0.11,30,128.032
images/frame_0001144_cmd2.jpg,2,straight,0.203,30,128.144
images/frame_0001145_cmd2.jpg,2,straight,0.077,30,128.256
images/frame_0001146_cmd2.jpg,2,straight,0,30,128.368
images/frame_0001147_cmd2.jpg,2,straight,0,30,128.48
images/frame_0001148_cmd2.jpg,2,straight,0,30,128.592
images/frame_0001149_cmd2.jpg,2,straight,0,30,128.704
images/frame_0001150_cmd2.jpg,2,straight,0,30,128.816
images/frame_0001151_cmd2.jpg,2,straight,0,30,128.928
images/frame_0001152_cmd2.jpg,2,straight,0,30,129.04
images/frame_0001153_cmd2.jpg,2,straight,0,30,129.152
images/frame_0001154_cmd2.jpg,2,straight,0,30,129.264
images/frame_0001155_cmd2.jpg,2,straight,0,30,129.376
images/frame_0001156_cmd2.jpg,2,straight,0,30,129.488
images/frame_0001157_cmd2.jpg,2,straight,0,30,129.6
images/frame_0001158_cmd2.jpg,2,straight,0,30,129.712
images/frame_0001159_cmd2.jpg,2,straight,0,30,129.824
images/frame_0001160_cmd2.jpg,2,straight,0,30,129.936
images/frame_0001161_cmd1.jpg,1,left,0,30,130.048
images/frame_0001162_cmd2.jpg,2,straight,0,30,130.16
images/frame_0001163_cmd1.jpg,1,left,0,30,130.272
images/frame_0001164_cmd2.jpg,2,straight,0,30,130.384
images/frame_0001165_cmd2.jpg,2,straight,0,30,130.496
images/frame_0001166_cmd1.jpg,1,left,0,30,130.608
images/frame_0001167_cmd2.jpg,2,straight,0,30,130.72
images/frame_0001168_cmd1.jpg,1,left,0,30,130.832
images/frame_0001169_cmd2.jpg,2,straight,0,30,130.944
images/frame_0001170_cmd2.jpg,2,straight,0,30,131.056
images/frame_0001171_cmd2.jpg,2,straight,0,30,131.168
images/frame_0001172_cmd2.jpg,2,straight,0,30,131.28
images/frame_0001173_cmd2.jpg,2,straight,0,30,131.392
images/frame_0001174_cmd2.jpg,2,straight,0,30,131.504
images/frame_0001175_cmd2.jpg,2,straight,0,30,131.616
images/frame_0001176_cmd2.jpg,2,straight,0,30,131.728
images/frame_0001177_cmd2.jpg,2,straight,0,30,131.84
images/frame_0001178_cmd2.jpg,2,straight,0,30,131.952
images/frame_0001179_cmd2.jpg,2,straight,0,30,132.064
images/frame_0001180_cmd2.jpg,2,straight,0,30,132.176
images/frame_0001181_cmd2.jpg,2,straight,-0.385,30,132.288
images/frame_0001182_cmd2.jpg,2,straight,-0.259,30,132.4
images/frame_0001183_cmd2.jpg,2,straight,-0.133,30,132.512
images/frame_0001184_cmd2.jpg,2,straight,-0.007,30,132.624
images/frame_0001185_cmd2.jpg,2,straight,0.33,30,132.736
images/frame_0001186_cmd2.jpg,2,straight,0.204,30,132.848
images/frame_0001187_cmd2.jpg,2,straight,0.078,30,132.96
images/frame_0001188_cmd2.jpg,2,straight,0,30,133.072
images/frame_0001189_cmd2.jpg,2,straight,0,30,133.184
images/frame_0001190_cmd2.jpg,2,straight,0,30,133.296
images/frame_0001191_cmd2.jpg,2,straight,0.275,30,133.408
images/frame_0001192_cmd2.jpg,2,straight,0.222,30,133.52
images/frame_0001193_cmd2.jpg,2,straight,0.096,30,133.632
images/frame_0001194_cmd2.jpg,2,straight,0,30,133.744
images/frame_0001195_cmd2.jpg,2,straight,0,30,133.856
images/frame_0001196_cmd2.jpg,2,straight,0,30,133.968
images/frame_0001197_cmd2.jpg,2,straight,0,30,134.08
images/frame_0001198_cmd2.jpg,2,straight,0,30,134.192
images/frame_0001199_cmd2.jpg,2,straight,0.275,30,134.304
images/frame_0001200_cmd2.jpg,2,straight,0.66,30,134.416
images/frame_0001201_cmd2.jpg,2,straight,0.534,30,134.528
images/frame_0001202_cmd2.jpg,2,straight,0.408,30,134.64
images/frame_0001203_cmd2.jpg,2,straight,0.282,30,134.752
images/frame_0001204_cmd2.jpg,2,straight,0.156,30,134.864
images/frame_0001205_cmd2.jpg,2,straight,0.03,30,134.976
images/frame_0001206_cmd2.jpg,2,straight,0,30,135.088
images/frame_0001207_cmd2.jpg,2,straight,0,30,135.2
images/frame_0001208_cmd2.jpg,2,straight,0,30,135.312
images/frame_0001209_cmd2.jpg,2,straight,0,30,135.424
images/frame_0001210_cmd2.jpg,2,straight,0,30,135.536
images/frame_0001211_cmd2.jpg,2,straight,0,30,135.648
images/frame_0001212_cmd2.jpg,2,straight,0,30,135.76
images/frame_0001213_cmd2.jpg,2,straight,0,30,135.872
images/frame_0001214_cmd2.jpg,2,straight,0,30,135.984
images/frame_0001215_cmd2.jpg,2,straight,0,30,136.096
images/frame_0001216_cmd2.jpg,2,straight,-0.055,30,136.208
images/frame_0001217_cmd2.jpg,2,straight,-0.44,30,136.32
images/frame_0001218_cmd2.jpg,2,straight,-0.387,30,136.432
images/frame_0001219_cmd2.jpg,2,straight,-0.261,30,136.544
images/frame_0001220_cmd2.jpg,2,straight,-0.135,30,136.656
images/frame_0001221_cmd2.jpg,2,straight,-0.009,30,136.768
images/frame_0001222_cmd2.jpg,2,straight,0,30,136.88
images/frame_0001223_cmd2.jpg,2,straight,0,30,136.992
images/frame_0001224_cmd2.jpg,2,straight,0.184,30,137.104
images/frame_0001225_cmd2.jpg,2,straight,0.058,30,137.216
images/frame_0001226_cmd2.jpg,2,straight,0,30,137.328
images/frame_0001227_cmd2.jpg,2,straight,0,30,137.44
images/frame_0001228_cmd2.jpg,2,straight,0.22,30,137.552
images/frame_0001229_cmd2.jpg,2,straight,0.532,30,137.664
images/frame_0001230_cmd2.jpg,2,straight,0.406,30,137.776
images/frame_0001231_cmd2.jpg,2,straight,0.353,30,137.888
images/frame_0001232_cmd2.jpg,2,straight,0.72,30,138
images/frame_0001233_cmd2.jpg,2,straight,0.594,30,138.112
images/frame_0001234_cmd2.jpg,2,straight,0.468,30,138.224
images/frame_0001235_cmd2.jpg,2,straight,0.342,30,138.336
images/frame_0001236_cmd2.jpg,2,straight,0.216,30,138.448
images/frame_0001237_cmd2.jpg,2,straight,-0.021,30,138.56
images/frame_0001238_cmd2.jpg,2,straight,-0.406,30,138.672
images/frame_0001239_cmd2.jpg,2,straight,-0.72,30,138.784
images/frame_0001240_cmd2.jpg,2,straight,-0.648,30,138.896
images/frame_0001241_cmd2.jpg,2,straight,-0.522,30,139.008
images/frame_0001242_cmd2.jpg,2,straight,-0.396,30,139.12
images/frame_0001243_cmd2.jpg,2,straight,-0.27,30,139.232
images/frame_0001244_cmd2.jpg,2,straight,-0.144,30,139.344
images/frame_0001245_cmd2.jpg,2,straight,-0.018,30,139.456
images/frame_0001246_cmd2.jpg,2,straight,0,30,139.568
images/frame_0001247_cmd2.jpg,2,straight,0,30,139.68
images/frame_0001248_cmd2.jpg,2,straight,0,30,139.792
images/frame_0001249_cmd2.jpg,2,straight,0,30,139.904
images/frame_0001250_cmd2.jpg,2,straight,0.22,30,140.016
images/frame_0001251_cmd2.jpg,2,straight,0.459,30,140.128
images/frame_0001252_cmd2.jpg,2,straight,0.333,30,140.24
images/frame_0001253_cmd2.jpg,2,straight,0.207,30,140.352
images/frame_0001254_cmd2.jpg,2,straight,0.081,30,140.464
images/frame_0001255_cmd2.jpg,2,straight,0,30,140.576
images/frame_0001256_cmd2.jpg,2,straight,0,30,140.688
images/frame_0001257_cmd2.jpg,2,straight,0.165,30,140.8
images/frame_0001258_cmd2.jpg,2,straight,0.185,30,140.912
images/frame_0001259_cmd2.jpg,2,straight,0.059,30,141.024
images/frame_0001260_cmd2.jpg,2,straight,0,30,141.136
images/frame_0001261_cmd2.jpg,2,straight,0,30,141.248
images/frame_0001262_cmd2.jpg,2,straight,0,30,141.36
images/frame_0001263_cmd2.jpg,2,straight,0,30,141.472
images/frame_0001264_cmd2.jpg,2,straight,0,30,141.584
images/frame_0001265_cmd2.jpg,2,straight,0,30,141.696
images/frame_0001266_cmd2.jpg,2,straight,0,30,141.808
images/frame_0001267_cmd2.jpg,2,straight,0,30,141.92
images/frame_0001268_cmd2.jpg,2,straight,0,30,142.032
images/frame_0001269_cmd2.jpg,2,straight,0,30,142.144
images/frame_0001270_cmd2.jpg,2,straight,0,30,142.256
images/frame_0001271_cmd2.jpg,2,straight,0,30,142.368
images/frame_0001272_cmd2.jpg,2,straight,0,30,142.48
images/frame_0001273_cmd2.jpg,2,straight,0,30,142.592
images/frame_0001274_cmd2.jpg,2,straight,0,30,142.704
images/frame_0001275_cmd2.jpg,2,straight,0,30,142.816
images/frame_0001276_cmd2.jpg,2,straight,0,30,142.928
images/frame_0001277_cmd2.jpg,2,straight,0,30,143.04
images/frame_0001278_cmd2.jpg,2,straight,0,30,143.152
images/frame_0001279_cmd2.jpg,2,straight,0,30,143.264
images/frame_0001280_cmd2.jpg,2,straight,0,30,143.376
images/frame_0001281_cmd2.jpg,2,straight,0,30,143.488
images/frame_0001282_cmd2.jpg,2,straight,-0.275,30,143.6
images/frame_0001283_cmd2.jpg,2,straight,-0.295,30,143.712
images/frame_0001284_cmd2.jpg,2,straight,-0.169,30,143.824
images/frame_0001285_cmd2.jpg,2,straight,-0.043,30,143.936
images/frame_0001286_cmd2.jpg,2,straight,0,30,144.048
images/frame_0001287_cmd2.jpg,2,straight,0,30,144.16
images/frame_0001288_cmd2.jpg,2,straight,0,30,144.272
images/frame_0001289_cmd2.jpg,2,straight,0,30,144.384
images/frame_0001290_cmd2.jpg,2,straight,0,30,144.496
images/frame_0001291_cmd2.jpg,2,straight,-0.275,30,144.608
images/frame_0001292_cmd2.jpg,2,straight,-0.222,30,144.72
images/frame_0001293_cmd2.jpg,2,straight,-0.096,30,144.832
images/frame_0001294_cmd2.jpg,2,straight,0,30,144.944
images/frame_0001295_cmd2.jpg,2,straight,0,30,145.056
images/frame_0001296_cmd2.jpg,2,straight,0,30,145.168
images/frame_0001297_cmd2.jpg,2,straight,0,30,145.28
images/frame_0001298_cmd2.jpg,2,straight,0,30,145.392
images/frame_0001299_cmd2.jpg,2,straight,-0.11,30,145.504
images/frame_0001300_cmd2.jpg,2,straight,-0.495,30,145.616
images/frame_0001301_cmd2.jpg,2,straight,-0.515,30,145.728
images/frame_0001302_cmd2.jpg,2,straight,-0.389,30,145.84
images/frame_0001303_cmd2.jpg,2,straight,-0.263,30,145.952
images/frame_0001304_cmd2.jpg,2,straight,-0.137,30,146.064
images/frame_0001305_cmd2.jpg,2,straight,-0.011,30,146.176
images/frame_0001306_cmd2.jpg,2,straight,0,30,146.288
images/frame_0001307_cmd2.jpg,2,straight,0,30,146.4
images/frame_0001308_cmd2.jpg,2,straight,0,30,146.512
images/frame_0001309_cmd2.jpg,2,straight,0,30,146.624
images/frame_0001310_cmd2.jpg,2,straight,0,30,146.736
images/frame_0001311_cmd2.jpg,2,straight,0,30,146.848
images/frame_0001312_cmd2.jpg,2,straight,0,30,146.96
images/frame_0001313_cmd2.jpg,2,straight,0,30,147.072
images/frame_0001314_cmd2.jpg,2,straight,0,30,147.184
images/frame_0001315_cmd2.jpg,2,straight,0,30,147.296
images/frame_0001316_cmd2.jpg,2,straight,0,30,147.408
images/frame_0001317_cmd2.jpg,2,straight,0.165,30,147.52
images/frame_0001318_cmd2.jpg,2,straight,0.404,30,147.632
images/frame_0001319_cmd2.jpg,2,straight,0.278,30,147.744
images/frame_0001320_cmd2.jpg,2,straight,0.152,30,147.856
images/frame_0001321_cmd2.jpg,2,straight,0.026,30,147.968
images/frame_0001322_cmd2.jpg,2,straight,-0.286,30,148.08
images/frame_0001323_cmd2.jpg,2,straight,-0.16,30,148.192
images/frame_0001324_cmd2.jpg,2,straight,-0.034,30,148.304
images/frame_0001325_cmd2.jpg,2,straight,0,30,148.416
images/frame_0001326_cmd2.jpg,2,straight,0,30,148.528
images/frame_0001327_cmd2.jpg,2,straight,0,30,148.64
images/frame_0001328_cmd2.jpg,2,straight,0,30,148.752
images/frame_0001329_cmd2.jpg,2,straight,0,30,148.864
images/frame_0001330_cmd2.jpg,2,straight,0,30,148.976
images/frame_0001331_cmd2.jpg,2,straight,0,30,149.088
images/frame_0001332_cmd2.jpg,2,straight,-0.055,30,149.2
images/frame_0001333_cmd2.jpg,2,straight,-0.44,30,149.312
images/frame_0001334_cmd2.jpg,2,straight,-0.387,30,149.424
images/frame_0001335_cmd2.jpg,2,straight,-0.261,30,149.536
images/frame_0001336_cmd2.jpg,2,straight,-0.135,30,149.648
images/frame_0001337_cmd2.jpg,2,straight,-0.009,30,149.76
images/frame_0001338_cmd2.jpg,2,straight,0,30,149.872
images/frame_0001339_cmd2.jpg,2,straight,0,30,149.984
images/frame_0001340_cmd2.jpg,2,straight,0,30,150.096
images/frame_0001341_cmd2.jpg,2,straight,-0.165,30,150.208
images/frame_0001342_cmd2.jpg,2,straight,-0.404,30,150.32
images/frame_0001343_cmd2.jpg,2,straight,-0.278,30,150.432
images/frame_0001344_cmd2.jpg,2,straight,-0.152,30,150.544
images/frame_0001345_cmd2.jpg,2,straight,-0.026,30,150.656
images/frame_0001346_cmd2.jpg,2,straight,0,30,150.768
images/frame_0001347_cmd2.jpg,2,straight,0,30,150.88
images/frame_0001348_cmd2.jpg,2,straight,0,30,150.992
images/frame_0001349_cmd2.jpg,2,straight,-0.22,30,151.104
images/frame_0001350_cmd2.jpg,2,straight,-0.386,30,151.216
images/frame_0001351_cmd2.jpg,2,straight,-0.26,30,151.328
images/frame_0001352_cmd2.jpg,2,straight,-0.134,30,151.44
images/frame_0001353_cmd2.jpg,2,straight,-0.008,30,151.552
images/frame_0001354_cmd2.jpg,2,straight,0,30,151.664
images/frame_0001355_cmd2.jpg,2,straight,0,30,151.776
images/frame_0001356_cmd2.jpg,2,straight,0,30,151.888
images/frame_0001357_cmd2.jpg,2,straight,0,30,152
images/frame_0001358_cmd2.jpg,2,straight,0,30,152.112
images/frame_0001359_cmd2.jpg,2,straight,0,30,152.224
